MB2013_code,total,AU2013_code,AU2013_label,TA2013_label
0726500,23,524200,Mangere South,Auckland
0726600,0,524200,Mangere South,Auckland
0726700,0,524200,Mangere South,Auckland
0726800,5,524200,Mangere South,Auckland
0726900,18,524200,Mangere South,Auckland
0727000,11,524200,Mangere South,Auckland
0727100,3,524200,Mangere South,Auckland
0727200,20,524200,Mangere South,Auckland
0727300,0,524200,Mangere South,Auckland
0727400,14,524200,Mangere South,Auckland
0727500,1,524200,Mangere South,Auckland
0727600,4,524200,Mangere South,Auckland
0727700,4,524200,Mangere South,Auckland
0727800,2,524200,Mangere South,Auckland
0727901,6,524200,Mangere South,Auckland
0727902,4,524200,Mangere South,Auckland
0727903,3,524200,Mangere South,Auckland
0728001,1,524200,Mangere South,Auckland
0728002,0,524200,Mangere South,Auckland
0728101,1,524200,Mangere South,Auckland
0728102,0,524200,Mangere South,Auckland
0728200,1,524200,Mangere South,Auckland
0728300,1,524200,Mangere South,Auckland
0728400,4,524200,Mangere South,Auckland
0728500,0,524200,Mangere South,Auckland
0728606,0,524200,Mangere South,Auckland
0728607,2,524200,Mangere South,Auckland
0728608,7,524200,Mangere South,Auckland
0728609,1,524200,Mangere South,Auckland
0728610,0,524200,Mangere South,Auckland
0728611,0,524200,Mangere South,Auckland
0728612,3,524200,Mangere South,Auckland
0728613,8,524200,Mangere South,Auckland
0728614,4,524200,Mangere South,Auckland
0728615,0,524200,Mangere South,Auckland
0728616,3,524200,Mangere South,Auckland
0728621,1,524200,Mangere South,Auckland
0728622,0,524200,Mangere South,Auckland
0728623,5,524200,Mangere South,Auckland
0728624,1,524200,Mangere South,Auckland
0728625,0,524200,Mangere South,Auckland
0728626,1,524200,Mangere South,Auckland
0728627,9,524200,Mangere South,Auckland
0728617,5,524200,Mangere South,Auckland
0728618,7,524200,Mangere South,Auckland
0728619,4,524200,Mangere South,Auckland
0728620,1,524200,Mangere South,Auckland
0728605,0,524200,Mangere South,Auckland
0728700,8,524200,Mangere South,Auckland
0728801,1,524200,Mangere South,Auckland
0728802,1,524200,Mangere South,Auckland
0728803,0,524200,Mangere South,Auckland
0728804,2,524200,Mangere South,Auckland
0728805,1,524200,Mangere South,Auckland
0728806,2,524200,Mangere South,Auckland
0728807,3,524200,Mangere South,Auckland
0728808,1,524200,Mangere South,Auckland
0728809,0,524200,Mangere South,Auckland
0728810,3,524200,Mangere South,Auckland
0728811,3,524200,Mangere South,Auckland
0728812,0,524200,Mangere South,Auckland
0728900,12,524200,Mangere South,Auckland
0729000,3,524200,Mangere South,Auckland
0729100,2,524200,Mangere South,Auckland
0729200,3,524404,Favona North,Auckland
0729300,7,524404,Favona North,Auckland
0729400,6,524404,Favona North,Auckland
0729500,1,524403,Favona West,Auckland
0729600,13,524403,Favona West,Auckland
0729700,0,524404,Favona North,Auckland
0729800,21,524403,Favona West,Auckland
0729901,8,524403,Favona West,Auckland
0729902,10,524403,Favona West,Auckland
0729903,7,524403,Favona West,Auckland
0730001,3,524404,Favona North,Auckland
0730002,2,524404,Favona North,Auckland
0730100,6,524404,Favona North,Auckland
0730200,0,524404,Favona North,Auckland
0730301,1,524404,Favona North,Auckland
0730302,2,524404,Favona North,Auckland
0730303,5,524404,Favona North,Auckland
0730401,1,524404,Favona North,Auckland
0730402,0,524404,Favona North,Auckland
0730403,0,524404,Favona North,Auckland
0730500,9,524404,Favona North,Auckland
0730601,1,524404,Favona North,Auckland
0730602,0,524404,Favona North,Auckland
0730701,3,524405,Favona South,Auckland
0730702,3,524405,Favona South,Auckland
0730710,3,524405,Favona South,Auckland
0730711,3,524405,Favona South,Auckland
0730712,0,524405,Favona South,Auckland
0730713,3,524405,Favona South,Auckland
0730714,1,524405,Favona South,Auckland
0730715,3,524405,Favona South,Auckland
0730716,2,524405,Favona South,Auckland
0730717,1,524405,Favona South,Auckland
0730718,0,524405,Favona South,Auckland
0730719,2,524405,Favona South,Auckland
0730720,0,524405,Favona South,Auckland
0730704,1,524405,Favona South,Auckland
0730707,5,524405,Favona South,Auckland
0730708,2,524405,Favona South,Auckland
0730709,0,524405,Favona South,Auckland
0730706,14,524405,Favona South,Auckland
0730800,8,524405,Favona South,Auckland
0730900,4,524405,Favona South,Auckland
0731000,0,524405,Favona South,Auckland
0731103,14,524403,Favona West,Auckland
0731104,6,524403,Favona West,Auckland
0731105,4,524403,Favona West,Auckland
0731106,8,524403,Favona West,Auckland
0731200,2,524530,Harania East,Auckland
0731300,1,524530,Harania East,Auckland
0731400,6,524530,Harania East,Auckland
0731500,2,524530,Harania East,Auckland
0731600,3,524530,Harania East,Auckland
0731700,4,524530,Harania East,Auckland
0731800,2,524530,Harania East,Auckland
0731900,2,524530,Harania East,Auckland
0732001,1,524530,Harania East,Auckland
0732002,5,524530,Harania East,Auckland
0732100,1,524530,Harania East,Auckland
0732200,6,524530,Harania East,Auckland
0732300,2,524530,Harania East,Auckland
0732400,6,524530,Harania East,Auckland
0732500,0,524530,Harania East,Auckland
0732601,1,524530,Harania East,Auckland
0732602,3,524530,Harania East,Auckland
0732603,4,524530,Harania East,Auckland
0732700,0,524530,Harania East,Auckland
0732801,2,524530,Harania East,Auckland
0732802,0,524530,Harania East,Auckland
0732901,3,524530,Harania East,Auckland
0732902,5,524530,Harania East,Auckland
0732903,2,524530,Harania East,Auckland
0733000,22,524530,Harania East,Auckland
0733100,1,524530,Harania East,Auckland
0733201,0,524530,Harania East,Auckland
0733202,3,524530,Harania East,Auckland
0733300,8,524530,Harania East,Auckland
0733400,2,524530,Harania East,Auckland
0733501,2,524510,Harania North,Auckland
0733502,1,524510,Harania North,Auckland
0733600,5,524510,Harania North,Auckland
0733700,8,524510,Harania North,Auckland
0733800,4,524510,Harania North,Auckland
0733900,2,524510,Harania North,Auckland
0734009,1,524510,Harania North,Auckland
0734010,7,524510,Harania North,Auckland
0734005,1,524510,Harania North,Auckland
0734006,0,524510,Harania North,Auckland
0734007,0,524510,Harania North,Auckland
0734008,0,524510,Harania North,Auckland
0734101,0,524510,Harania North,Auckland
0734102,7,524510,Harania North,Auckland
0734201,4,524530,Harania East,Auckland
0734202,2,524530,Harania East,Auckland
0734300,4,524520,Harania West,Auckland
0734400,3,524520,Harania West,Auckland
0734501,0,524520,Harania West,Auckland
0734502,4,524520,Harania West,Auckland
0734601,2,524520,Harania West,Auckland
0734602,2,524520,Harania West,Auckland
0734603,12,524520,Harania West,Auckland
0734701,1,524520,Harania West,Auckland
0734702,1,524520,Harania West,Auckland
0734703,3,524520,Harania West,Auckland
0734800,3,524520,Harania West,Auckland
0734901,3,524520,Harania West,Auckland
0734902,0,524520,Harania West,Auckland
0735000,0,524520,Harania West,Auckland
0735100,1,524520,Harania West,Auckland
0735200,5,524520,Harania West,Auckland
0735300,4,524520,Harania West,Auckland
0735400,2,524520,Harania West,Auckland
0735500,4,524520,Harania West,Auckland
0735600,0,524520,Harania West,Auckland
0735700,1,524520,Harania West,Auckland
0735800,3,524520,Harania West,Auckland
0735900,1,524520,Harania West,Auckland
0736000,1,524520,Harania West,Auckland
0736101,11,524520,Harania West,Auckland
0736102,1,524520,Harania West,Auckland
0736200,2,524520,Harania West,Auckland
0736300,0,524520,Harania West,Auckland
0736400,3,524520,Harania West,Auckland
0736501,3,524510,Harania North,Auckland
0736502,4,524510,Harania North,Auckland
0736601,1,524510,Harania North,Auckland
0736602,0,524510,Harania North,Auckland
0736701,3,524510,Harania North,Auckland
0736702,2,524510,Harania North,Auckland
0736800,3,524510,Harania North,Auckland
0736900,2,524510,Harania North,Auckland
0737000,20,524121,Arahanga,Auckland
0737104,7,524121,Arahanga,Auckland
0737105,3,524121,Arahanga,Auckland
0737106,8,524121,Arahanga,Auckland
0737102,10,524121,Arahanga,Auckland
0737103,7,524121,Arahanga,Auckland
0737200,5,524121,Arahanga,Auckland
0737301,3,524121,Arahanga,Auckland
0737302,5,524121,Arahanga,Auckland
0737400,4,524121,Arahanga,Auckland
0737500,16,524112,Mascot,Auckland
0737600,21,524121,Arahanga,Auckland
0737700,5,524122,Viscount,Auckland
0737801,7,524122,Viscount,Auckland
0737802,5,524122,Viscount,Auckland
0737901,3,524122,Viscount,Auckland
0737902,2,524122,Viscount,Auckland
0738000,2,524122,Viscount,Auckland
0738101,2,524122,Viscount,Auckland
0738102,0,524122,Viscount,Auckland
0738200,0,524122,Viscount,Auckland
0738300,1,524122,Viscount,Auckland
0738401,1,524122,Viscount,Auckland
0738402,0,524122,Viscount,Auckland
0738500,6,524122,Viscount,Auckland
0738600,6,524122,Viscount,Auckland
0738700,0,524122,Viscount,Auckland
0738800,0,524122,Viscount,Auckland
0738901,0,524122,Viscount,Auckland
0738902,0,524122,Viscount,Auckland
0739000,9,524122,Viscount,Auckland
0739100,0,524122,Viscount,Auckland
0739200,2,524122,Viscount,Auckland
0739300,0,524122,Viscount,Auckland
0739400,1,524122,Viscount,Auckland
0739500,2,524122,Viscount,Auckland
0739600,1,524122,Viscount,Auckland
0739700,1,524122,Viscount,Auckland
0739801,0,524122,Viscount,Auckland
0739802,2,524122,Viscount,Auckland
0739901,18,524122,Viscount,Auckland
0739902,3,524122,Viscount,Auckland
0740000,9,524111,Mangere Central,Auckland
0740100,3,524111,Mangere Central,Auckland
0740200,3,524111,Mangere Central,Auckland
0740300,2,524111,Mangere Central,Auckland
0740400,1,524111,Mangere Central,Auckland
0740500,23,524111,Mangere Central,Auckland
0740600,2,524111,Mangere Central,Auckland
0740700,7,524111,Mangere Central,Auckland
0740800,1,524111,Mangere Central,Auckland
0740901,4,524111,Mangere Central,Auckland
0740902,4,524111,Mangere Central,Auckland
0740903,1,524111,Mangere Central,Auckland
0741001,5,524111,Mangere Central,Auckland
0741002,0,524111,Mangere Central,Auckland
0741003,3,524111,Mangere Central,Auckland
0741101,0,524111,Mangere Central,Auckland
0741102,4,524111,Mangere Central,Auckland
0741201,0,524111,Mangere Central,Auckland
0741202,2,524111,Mangere Central,Auckland
0741301,4,524112,Mascot,Auckland
0741302,3,524112,Mascot,Auckland
0741401,3,524112,Mascot,Auckland
0741402,0,524112,Mascot,Auckland
0741403,2,524112,Mascot,Auckland
0741500,5,524112,Mascot,Auckland
0741601,1,524112,Mascot,Auckland
0741602,1,524112,Mascot,Auckland
0741700,0,524112,Mascot,Auckland
0741800,0,524112,Mascot,Auckland
0741900,3,524112,Mascot,Auckland
0742000,0,524112,Mascot,Auckland
0742101,10,524112,Mascot,Auckland
0742102,6,524112,Mascot,Auckland
0742201,0,524112,Mascot,Auckland
0742202,1,524112,Mascot,Auckland
0742300,4,524112,Mascot,Auckland
0742400,4,524112,Mascot,Auckland
0742500,1,524112,Mascot,Auckland
0742600,1,524112,Mascot,Auckland
0742700,3,524112,Mascot,Auckland
0742800,2,524112,Mascot,Auckland
0742900,0,524112,Mascot,Auckland
0743000,2,524112,Mascot,Auckland
0743100,5,524112,Mascot,Auckland
0743200,8,524302,Aorere,Auckland
0743300,3,524302,Aorere,Auckland
0743400,1,524302,Aorere,Auckland
0743500,9,524302,Aorere,Auckland
0743600,1,524302,Aorere,Auckland
0743700,1,524302,Aorere,Auckland
0743800,5,524302,Aorere,Auckland
0743900,2,524302,Aorere,Auckland
0744000,2,524302,Aorere,Auckland
0744100,0,524302,Aorere,Auckland
0744200,2,524302,Aorere,Auckland
0744300,1,524302,Aorere,Auckland
0744400,0,524302,Aorere,Auckland
0744500,1,524302,Aorere,Auckland
0744600,9,524302,Aorere,Auckland
0744700,0,524302,Aorere,Auckland
0744800,0,524302,Aorere,Auckland
0744900,2,524302,Aorere,Auckland
0745000,0,524302,Aorere,Auckland
0745100,1,524302,Aorere,Auckland
0745200,2,524302,Aorere,Auckland
0745300,3,524302,Aorere,Auckland
0745400,1,524302,Aorere,Auckland
0745500,1,524302,Aorere,Auckland
0745600,1,524302,Aorere,Auckland
0745700,0,524302,Aorere,Auckland
0745800,0,524302,Aorere,Auckland
0745900,2,524302,Aorere,Auckland
0746000,5,524302,Aorere,Auckland
0746100,0,524302,Aorere,Auckland
0746200,2,524302,Aorere,Auckland
0746301,1,524303,Kohuora,Auckland
0746320,3,524303,Kohuora,Auckland
0746321,2,524303,Kohuora,Auckland
0746322,0,524303,Kohuora,Auckland
0746317,0,524303,Kohuora,Auckland
0746318,3,524303,Kohuora,Auckland
0746319,2,524303,Kohuora,Auckland
0746308,6,524303,Kohuora,Auckland
0746309,1,524303,Kohuora,Auckland
0746310,2,524303,Kohuora,Auckland
0746311,6,524303,Kohuora,Auckland
0746312,2,524303,Kohuora,Auckland
0746313,5,524303,Kohuora,Auckland
0746314,3,524303,Kohuora,Auckland
0746315,0,524303,Kohuora,Auckland
0746316,1,524303,Kohuora,Auckland
0746400,3,524301,Mangere East,Auckland
0746500,0,524301,Mangere East,Auckland
0746601,1,524301,Mangere East,Auckland
0746602,2,524301,Mangere East,Auckland
0746700,0,524301,Mangere East,Auckland
0746800,0,524301,Mangere East,Auckland
0746900,0,524301,Mangere East,Auckland
0747000,6,524301,Mangere East,Auckland
0747100,2,524301,Mangere East,Auckland
0747200,5,524301,Mangere East,Auckland
0747300,2,524301,Mangere East,Auckland
0747401,6,524301,Mangere East,Auckland
0747402,1,524301,Mangere East,Auckland
0747500,1,524301,Mangere East,Auckland
0747601,3,524301,Mangere East,Auckland
0747602,2,524301,Mangere East,Auckland
0747700,6,524301,Mangere East,Auckland
0747801,3,524301,Mangere East,Auckland
0747802,2,524301,Mangere East,Auckland
0747803,1,524301,Mangere East,Auckland
0747804,3,524301,Mangere East,Auckland
0747900,10,524301,Mangere East,Auckland
0748000,7,524301,Mangere East,Auckland
0748100,3,524301,Mangere East,Auckland
0748200,3,524301,Mangere East,Auckland
0748301,2,524301,Mangere East,Auckland
0748302,0,524301,Mangere East,Auckland
0748400,2,524301,Mangere East,Auckland
0748500,2,524301,Mangere East,Auckland
0748600,3,524301,Mangere East,Auckland
0748700,2,524301,Mangere East,Auckland
0748800,0,524301,Mangere East,Auckland
0748900,10,524301,Mangere East,Auckland
0749001,0,524301,Mangere East,Auckland
0749002,4,524301,Mangere East,Auckland
0749100,5,524301,Mangere East,Auckland
0749200,2,524301,Mangere East,Auckland
0749300,0,524402,Mangere Station,Auckland
0749400,0,524402,Mangere Station,Auckland
0749500,2,524402,Mangere Station,Auckland
0749600,0,524402,Mangere Station,Auckland
0749700,7,524402,Mangere Station,Auckland
0749800,14,524402,Mangere Station,Auckland
0749900,12,524402,Mangere Station,Auckland
0750000,11,524402,Mangere Station,Auckland
0750100,0,524404,Favona North,Auckland
0750200,1,525001,Manurewa Central,Auckland
0750300,6,525001,Manurewa Central,Auckland
0750400,4,525001,Manurewa Central,Auckland
0750500,8,525001,Manurewa Central,Auckland
0750600,1,525001,Manurewa Central,Auckland
0750700,11,525001,Manurewa Central,Auckland
0750800,10,525001,Manurewa Central,Auckland
0750900,8,525001,Manurewa Central,Auckland
0751000,3,525001,Manurewa Central,Auckland
0751100,4,525001,Manurewa Central,Auckland
0751200,11,525001,Manurewa Central,Auckland
0751300,3,525001,Manurewa Central,Auckland
0751400,8,525001,Manurewa Central,Auckland
0751500,13,525001,Manurewa Central,Auckland
0751600,18,525001,Manurewa Central,Auckland
0751700,5,525001,Manurewa Central,Auckland
0751800,13,525001,Manurewa Central,Auckland
0751900,10,525001,Manurewa Central,Auckland
0752000,7,525001,Manurewa Central,Auckland
0752100,9,525001,Manurewa Central,Auckland
0752201,0,525001,Manurewa Central,Auckland
0752202,3,525001,Manurewa Central,Auckland
0752300,15,525001,Manurewa Central,Auckland
0752400,7,525001,Manurewa Central,Auckland
0752500,6,525001,Manurewa Central,Auckland
0752601,0,525001,Manurewa Central,Auckland
0752602,4,525001,Manurewa Central,Auckland
0752700,1,525002,Beaumont,Auckland
0752801,0,525002,Beaumont,Auckland
0752802,5,525002,Beaumont,Auckland
0752900,9,525002,Beaumont,Auckland
0753000,1,525002,Beaumont,Auckland
0753100,4,525002,Beaumont,Auckland
0753201,3,525002,Beaumont,Auckland
0753202,17,525002,Beaumont,Auckland
0753302,4,525002,Beaumont,Auckland
0753303,2,525002,Beaumont,Auckland
0753304,3,525002,Beaumont,Auckland
0753401,12,525002,Beaumont,Auckland
0753402,0,525002,Beaumont,Auckland
0753500,5,525002,Beaumont,Auckland
0753600,10,525002,Beaumont,Auckland
0753700,9,525002,Beaumont,Auckland
0753800,9,525002,Beaumont,Auckland
0753900,16,525002,Beaumont,Auckland
0754000,9,525002,Beaumont,Auckland
0754100,16,525002,Beaumont,Auckland
0754200,7,524901,Hillpark,Auckland
0754300,7,524901,Hillpark,Auckland
0754400,3,524901,Hillpark,Auckland
0754500,8,524901,Hillpark,Auckland
0754600,2,524901,Hillpark,Auckland
0754700,5,524901,Hillpark,Auckland
0754800,4,524901,Hillpark,Auckland
0754900,5,524901,Hillpark,Auckland
0755000,6,524901,Hillpark,Auckland
0755100,6,524901,Hillpark,Auckland
0755200,1,524901,Hillpark,Auckland
0755300,3,524901,Hillpark,Auckland
0755400,6,524901,Hillpark,Auckland
0755500,4,524901,Hillpark,Auckland
0755600,1,524901,Hillpark,Auckland
0755700,4,524901,Hillpark,Auckland
0755800,3,524901,Hillpark,Auckland
0755900,13,524901,Hillpark,Auckland
0756000,8,524901,Hillpark,Auckland
0756100,3,524901,Hillpark,Auckland
0756200,1,524901,Hillpark,Auckland
0756300,7,524901,Hillpark,Auckland
0756400,2,524901,Hillpark,Auckland
0756500,4,524901,Hillpark,Auckland
0756600,16,524901,Hillpark,Auckland
0756700,3,524901,Hillpark,Auckland
0756800,2,524901,Hillpark,Auckland
0756901,0,524901,Hillpark,Auckland
0756902,1,524901,Hillpark,Auckland
0757001,0,524901,Hillpark,Auckland
0757002,1,524901,Hillpark,Auckland
0757003,0,524901,Hillpark,Auckland
0757100,10,524901,Hillpark,Auckland
0757200,7,524901,Hillpark,Auckland
0757300,12,524901,Hillpark,Auckland
0757400,13,524901,Hillpark,Auckland
0757500,9,524901,Hillpark,Auckland
0757601,0,524901,Hillpark,Auckland
0757602,6,524901,Hillpark,Auckland
0757700,22,524902,Manurewa East,Auckland
0757800,0,524902,Manurewa East,Auckland
0757900,2,524902,Manurewa East,Auckland
0758000,0,524902,Manurewa East,Auckland
0758100,1,524902,Manurewa East,Auckland
0758200,13,524902,Manurewa East,Auckland
0758300,9,524902,Manurewa East,Auckland
0758400,12,524902,Manurewa East,Auckland
0758500,6,524902,Manurewa East,Auckland
0758600,8,524902,Manurewa East,Auckland
0758700,3,524902,Manurewa East,Auckland
0758800,6,524902,Manurewa East,Auckland
0758900,6,524902,Manurewa East,Auckland
0759000,2,524902,Manurewa East,Auckland
0759100,1,524902,Manurewa East,Auckland
0759200,4,524902,Manurewa East,Auckland
0759300,10,524902,Manurewa East,Auckland
0759400,9,524902,Manurewa East,Auckland
0759507,0,523814,Totara Heights,Auckland
0759508,3,523814,Totara Heights,Auckland
0759509,1,523814,Totara Heights,Auckland
0759510,3,523814,Totara Heights,Auckland
0759511,1,523814,Totara Heights,Auckland
0759512,0,523814,Totara Heights,Auckland
0759513,0,523814,Totara Heights,Auckland
0759514,1,523814,Totara Heights,Auckland
0759515,6,523814,Totara Heights,Auckland
0759516,2,523814,Totara Heights,Auckland
0759517,1,523814,Totara Heights,Auckland
0759518,4,523814,Totara Heights,Auckland
0759503,1,523814,Totara Heights,Auckland
0759504,3,523814,Totara Heights,Auckland
0759505,0,523814,Totara Heights,Auckland
0759519,1,523814,Totara Heights,Auckland
0759520,5,523814,Totara Heights,Auckland
0759521,9,523814,Totara Heights,Auckland
0759522,5,523814,Totara Heights,Auckland
0759523,3,523814,Totara Heights,Auckland
0759524,4,523814,Totara Heights,Auckland
0759525,7,523814,Totara Heights,Auckland
0759600,3,523813,Ardmore,Auckland
0759702,13,523817,Hyperion,Auckland
0759724,11,523816,Randwick Park,Auckland
0759725,14,523816,Randwick Park,Auckland
0759740,5,523816,Randwick Park,Auckland
0759741,4,523816,Randwick Park,Auckland
0759742,3,523816,Randwick Park,Auckland
0759743,3,523816,Randwick Park,Auckland
